gene	value_1	value_2	log2(fold_change)	p_value
FHAD1	0.358514	0.279995	-0.356628	0.80385
EFHD2	27.513	62.0736	1.17387	0.16365
DNAJC16	4.08397	7.883	0.948772	0.2931
DDI2,RSC1A1	3.28991	8.82958	1.4243	0.1475
PLEKHM2	21.8183	14.58	-0.581545	0.47365
SLC25A34	0.475072	0.254903	-0.898199	0.574
FBLIM1	27.7943	26.5158	-0.0679368	0.9318
SPEN	9.02175	7.19062	-0.327291	0.6998
C1orf64	15.4561	0.257507	-5.90742	0.05215
CLCNKB	0.310141	0.056165	-2.46518	0.20905
C1orf144	50.9145	41.8291	-0.283568	0.74215
NECAP2	30.7942	28.478	-0.112807	0.8907
MST1P2	0.374401	0.221965	-0.75425	0.64275
CROCC	4.28337	3.43251	-0.319482	0.72815
PADI3	0.139959	1.49789	3.41986	0.0444
ARHGEF10L	13.2244	9.24411	-0.516598	0.5388
IGSF21	12.552	72.2533	2.52514	0.0096
KLHDC7A	2.73627	35.2371	3.68681	0.00045
MRTO4	17.4702	20.1202	0.20375	0.80715
PQLC2	5.68561	7.86539	0.468202	0.64835
C1orf151-NBL1,MINOS1,NBL1	185.071	231.946	0.325716	0.7459
HTR6	0.0602023	0.583288	3.27632	0.20625
OTUD3	2.66559	1.78893	-0.575359	0.5621
PLA2G5	2.70318	0.47991	-2.49382	0.0927
UBXN10	9.45481	8.60414	-0.136018	0.8742
FAM43B	1.07986	1.25723	0.2194	0.8811
CDA	2.5949	2.42155	-0.0997469	0.94495
PINK1	54.4204	29.5345	-0.881745	0.29675
NBPF3	4.16939	3.99582	-0.061344	0.9448
ALPL	19.7553	5.24848	-1.91227	0.04395
LDLRAD2	0.249632	1.63529	2.71167	0.2466
LINC00339	8.45078	9.39007	0.152051	0.88515
CDC42	167.338	189.428	0.178887	0.8548
ZBTB40	3.11167	3.0541	-0.0269422	0.97465
C1QA	128.195	65.7587	-0.96309	0.2464
C1QC	125.841	65.5612	-0.940693	0.2538
C1QB	144.515	75.2505	-0.941446	0.26395
EPHB2	1.40895	2.67089	0.922703	0.39975
KDM1A	28.3868	30.3349	0.0957581	0.9086
C1orf213	1.70055	1.84036	0.113982	0.9606
RPL11	1857.96	4046.54	1.12297	0.4014
TCEB3	8.39347	9.6938	0.207796	0.8167
PITHD1	31.2266	21.0556	-0.568569	0.5042
LYPLA2	39.1262	42.8891	0.132475	0.871
PNRC2	42.2108	59.0118	0.483393	0.5752
GRHL3	1.21405	2.00499	0.723773	0.71055
NIPAL3	10.9861	8.61518	-0.350731	0.66845
RCAN3	5.31069	9.46645	0.833926	0.3782
C1orf130	1.98674	0.230015	-3.1106	0.0357
SRRM1	21.6376	27.1804	0.329027	0.6941
CLIC4	63.4681	34.6515	-0.873115	0.34605
TMEM50A	52.3126	91.0756	0.799906	0.36615
TMEM57	8.00663	9.06311	0.17881	0.82485
LDLRAP1	14.49	14.4586	-0.00312935	0.99675
MAN1C1	12.7392	36.395	1.51447	0.07865
SEPN1	54.5822	75.9974	0.477521	0.60785
FAM54B	25.7514	20.8223	-0.306521	0.7081
EXTL1	0.393876	0.102048	-1.94849	0.25945
PDIK1L	2.4202	12.3925	2.35627	0.01675
FAM110D	23.9259	8.81261	-1.44093	0.1825
ZNF593	43.4335	72.4816	0.738805	0.4183
CNKSR1	9.00628	20.0208	1.1525	0.18565
CEP85	1.64356	3.94726	1.26402	0.22915
SH3BGRL3	184.976	196.044	0.083833	0.9162
CD52	19.0535	24.0136	0.333798	0.82505
DHDDS	11.4771	11.3142	-0.0206319	0.98005
HMGN2	180.89	215.434	0.252138	0.7975
RPS6KA1	14.2773	14.9208	0.0636015	0.93655
ARID1A	13.002	21.8975	0.752028	0.38955
PIGV	10.5728	9.08318	-0.219089	0.8065
ZDHHC18	10.4593	17.8956	0.774817	0.35295
SFN	83.2323	118.692	0.512008	0.5366
NUDC	81.9627	90.1177	0.136844	0.8722
TRNP1	15.2666	2.55436	-2.57934	0.03515
WDTC1	34.5556	28.8098	-0.262357	0.7579
TMEM222	33.3842	22.3268	-0.580392	0.49685
LOC644961	0.655106	0.443493	-0.562816	0.8775
SYTL1	17.232	16.4239	-0.0692961	0.938
GPR3	1.62731	0.70245	-1.21202	0.3942
FAM76A	4.35273	4.52261	0.0552362	0.9541
STX12	26.8477	22.9876	-0.223942	0.7818
PPP1R8	17.4461	19.8214	0.184158	0.8269
C1orf38	12.7584	3.74788	-1.7673	0.1011
SMPDL3B	6.0379	4.19623	-0.524954	0.61985
XKR8	3.87185	4.87761	0.333153	0.7661
ATPIF1	94.8921	175.719	0.888913	0.3126
SESN2	5.96568	3.77052	-0.661922	0.50045
MED18	3.61707	5.0006	0.467282	0.67775
PHACTR4	6.03023	9.01385	0.57993	0.4833
RCC1	17.238	28.1446	0.707264	0.39125
TRNAU1AP	7.83104	5.31084	-0.560263	0.58425
RAB42	0.901164	1.03186	0.195384	0.89455
GMEB1	3.4319	2.83826	-0.274001	0.79535
YTHDF2	40.3124	28.0892	-0.521207	0.53285
EPB41	5.63473	10.6338	0.916234	0.31835
PTPRU	8.58112	1.07533	-2.99639	0.0113
LOC100129196	0.750005	0.888364	0.244251	0.8748
ZCCHC17	20.9543	17.7491	-0.239507	0.77575
SERINC2	70.3656	57.2341	-0.297994	0.71815
TINAGL1	61.7426	29.3163	-1.07456	0.19675
KHDRBS1	72.3975	78.5663	0.11797	0.8913
TMEM39B	9.09058	9.16173	0.0112466	0.99185
KPNA6	12.784	11.2376	-0.186002	0.82345
TXLNA	22.1896	15.6284	-0.505713	0.5428
CCDC28B	3.65159	5.98014	0.711653	0.5876
IQCC	1.33358	1.83534	0.460747	0.709
EIF3I	127.171	214.522	0.754356	0.4186
FAM167B	3.44526	7.96194	1.2085	0.3394
LCK	2.26662	2.51089	0.147652	0.90515
HDAC1	49.6087	88.1325	0.829082	0.34425
TSSK3	1.00763	0.695809	-0.534197	0.72965
ZBTB8A	1.18284	1.75873	0.572276	0.5764
RBBP4	13.8537	17.2222	0.314003	0.77445
KIAA1522	53.0472	97.8255	0.882935	0.3609
S100PBP	3.39953	6.1975	0.866353	0.64445
HPCA	0.133687	0.61762	2.20787	0.39805
ADC	2.88417	3.31437	0.200579	0.86665
ZNF362	15.4632	15.5248	0.00573191	0.99455
ZSCAN20	0.41805	0.489294	0.227027	0.86875
GJB5	2.65625	5.38997	1.02089	0.422
GJB4	0.193541	0.867962	2.16499	0.17285
GJB3	1.01739	3.23375	1.66833	0.2132
GJA4	10.8136	26.6996	1.30397	0.16855
ZMYM1	1.22395	1.56176	0.351628	0.7557
ZMYM4	6.57818	8.59516	0.385836	0.63235
NCDN	12.2759	13.2736	0.112729	0.89795
TFAP2E	0.481358	0.146698	-1.71426	0.3401
EIF2C4	4.00473	3.73336	-0.101229	0.9059
EIF2C1	6.19893	4.56095	-0.442684	0.5961
EIF2C3	1.29206	1.37876	0.0936893	0.9363
TEKT2	0.937352	1.06193	0.18002	0.9021
ADPRHL2	21.8234	17.9463	-0.282194	0.7425
MAP7D1	43.1977	22.1144	-0.965969	0.2482
THRAP3	38.7168	37.8741	-0.0317479	0.9714
SH3D21	2.83513	1.6989	-0.738814	0.521
ZC3H12A	13.5884	4.54173	-1.58107	0.1074
DNALI1	14.5021	8.45044	-0.779163	0.6353
CDCA8	0.716447	2.96375	2.04849	0.1274
MANEAL	4.07762	9.7242	1.25385	0.20805
C1orf122	28.4297	29.4686	0.0517763	0.96615
UTP11L	12.4887	16.6336	0.413476	0.62755
AKIRIN1	29.2305	15.8974	-0.878685	0.2852
NDUFS5	243.788	310.991	0.351243	0.6733
MACF1	14.6778	7.78132	-0.915549	0.3296
KIAA0754	1.0558	0.791033	-0.416524	0.85095
BMP8A	0.23167	0.610248	1.39733	0.40755
PPIE	22.2501	23.6137	0.0858108	0.932
MFSD2A	5.90554	9.44559	0.677574	0.4983
CAP1	119.424	123.539	0.0488661	0.95865
RLF	4.42859	2.49093	-0.83016	0.34115
ZMPSTE24	29.0478	50.9711	0.811249	0.33935
SMAP2	23.8179	18.5556	-0.360195	0.66495
ZNF643	0.435273	0.487319	0.162946	0.91505
ZNF642	1.22976	1.4984	0.285041	0.8247
DEM1	2.77064	1.93847	-0.515303	0.66005
ZNF684	0.730906	0.53172	-0.459017	0.75325
NFYC	25.1609	29.0644	0.208068	0.7994
KCNQ4	0.841446	2.22221	1.40105	0.2619
CTPS	6.75944	14.166	1.06746	0.22045
LOC100507178	0.162308	0.260728	0.683812	0.69985
RIMKLA	0.242696	0.384297	0.663071	0.6104
PPCS	40.1572	74.3117	0.88793	0.2848
CCDC30	0.784357	0.687594	-0.189953	0.8854
PPIH	23.5901	34.0836	0.530894	0.57315
YBX1	331.405	447.211	0.432362	0.69185
C1orf50	5.79954	8.72382	0.589021	0.6007
ERMAP	5.81432	4.10585	-0.501931	0.6518
ZNF691	3.11969	5.35765	0.780197	0.4951
FLJ32224	0.376645	1.00063	1.40962	0.32855
FAM183A	0.658517	0.696637	0.0811877	0.95685
WDR65	0.382623	0.0355764	-3.42693	0.42435
TMEM125	16.7376	14.4389	-0.213134	0.81445
TIE1	13.6796	11.1145	-0.299589	0.7127
MPL	0.351311	0.255129	-0.461522	0.7651
CDC20	2.78672	10.7277	1.9447	0.0925
SZT2	3.0875	3.33545	0.111441	0.91
PTPRF	84.2609	110.776	0.39471	0.72325
KDM4A	10.0881	9.48773	-0.0885244	0.91195
ST3GAL3	8.64668	11.002	0.347549	0.69685
ARTN	0.22765	0.836021	1.87672	0.24695
IPO13	9.74432	8.98433	-0.11715	0.8881
DPH2	10.1603	9.86488	-0.0425751	0.95985
ATP6V0B	102.572	162.973	0.667999	0.4224
B4GALT2	28.8821	29.1329	0.0124766	0.98805
CCDC24	6.65696	9.95022	0.579864	0.70235
DMAP1	17.9869	13.8165	-0.380557	0.66445
RNF220	19.5741	17.3962	-0.170179	0.83415
C1orf228	0.390036	0.723243	0.890871	0.57145
KIF2C	0.62075	2.52877	2.02635	0.12365
RPS8	1981.28	3719.85	0.90881	0.498
PLK3	34.9651	6.15276	-2.50661	0.01245
BTBD19	1.17262	0.566024	-1.05081	0.5143
UROD	45.1189	33.5071	-0.429267	0.60265
LOC400752	0.78134	0.622285	-0.328375	0.8286
HPDL	0.447785	0.777613	0.796247	0.613
TOE1	6.88699	4.36332	-0.658448	0.68625
MMACHC	2.0335	3.40478	0.743593	0.77175
AKR1A1	67.1939	97.4476	0.536296	0.5172
NASP	28.7615	30.8788	0.102479	0.9038
TMEM69	15.3364	50.4961	1.71921	0.0841
MAST2	10.6807	17.6623	0.725666	0.37995
TSPAN1	14.0349	43.9475	1.64676	0.06585
LURAP1	1.73544	0.779099	-1.15542	0.7106
RAD54L	0.361311	1.23423	1.77229	0.66375
UQCRH	132.584	285.743	1.10781	0.1789
NSUN4	5.34022	7.95766	0.575443	0.50055
FAAH	10.4257	27.707	1.4101	0.11675
LOC729041	0.543205	0.544812	0.00426098	0.98475
DMBX1	0.0975489	0.506578	2.37659	0.1731
CYP4B1	9.16558	6.83765	-0.422724	0.67115
CYP4X1	83.6996	24.701	-1.76065	0.04545
CYP4Z1	25.8369	2.87328	-3.16867	0.00565
CMPK1	64.2511	45.343	-0.502841	0.56735
FOXD2	0.0535291	0.430948	3.00912	0.13065
CDKN2C	13.7173	8.56484	-0.679495	0.49185
RNF11	46.2288	40.5147	-0.190347	0.81955
OSBPL9	31.2455	12.2977	-1.34526	0.36955
BTF3L4	11.4786	17.12	0.576742	0.48045
ZFYVE9	7.13404	7.30019	0.0332142	0.96645
PRPF38A	14.6313	14.9569	0.0317503	0.96835
GPX7	9.34838	6.85268	-0.448049	0.6853
FAM159A	0.42116	0.207714	-1.01977	0.6036
ZYG11B	4.6039	4.4258	-0.0569161	0.94455
ZYG11A	0.481446	0.46002	-0.0656791	0.96135
SCP2	72.4155	142.456	0.976146	0.29595
PODN	85.9569	40.5849	-1.08267	0.2223
CPT2	8.18994	14.3308	0.807194	0.46915
LOC100507564	0.295123	0.508243	0.784202	0.5634
DIO1	0.782171	34.3326	5.45595	0.0014
LRRC42	17.2348	18.4881	0.101275	0.9052
TCEANC2	1.28707	1.68966	0.392644	0.72525
MRPL37	38.835	64.4986	0.731909	0.36625
ACOT11	0.762103	0.705137	-0.112082	0.94485
HEATR8,TTC4	9.95556	10.5821	0.0880473	0.92015
TMEM61	2.76503	0.789271	-1.8087	0.24735
PCSK9	0.157497	1.02206	2.69808	0.09925
LOC100507634	0.226953	0.250311	0.141326	0.933
PRKAA2	1.03506	4.74214	2.19583	0.0288
LOC100131060	0.351887	0.241194	-0.544916	0.75215
FGGY	8.2826	8.02505	-0.0455723	0.96345
HOOK1	4.59579	3.90226	-0.236	0.78175
NFIA	10.5728	9.05982	-0.222809	0.7865
INADL	8.0537	10.2125	0.342607	0.6754
USP1	10.8086	12.3302	0.190017	0.8179
ATG4C	4.61391	3.75431	-0.297442	0.76555
FOXD3	0.189918	1.01896	2.42365	0.1991
ALG6	3.06116	9.87488	1.68968	0.08085
EFCAB7	2.12806	2.85405	0.423469	0.70985
DLEU2L	0.222208	0.464858	1.06488	0.76945
PGM1	36.3493	33.0009	-0.139422	0.8627
ROR1	1.85832	0.848941	-1.13026	0.3701
CACHD1	8.004	2.46176	-1.70103	0.06075
RAVER2	4.98371	4.18684	-0.251359	0.9384
AK4	11.5437	11.7799	0.0292252	0.97265
DNAJC6	0.410736	0.150475	-1.44869	0.3194
LEPR,LEPROT	69.1138	31.1285	-1.15074	0.2203
PDE4B	12.958	17.6061	0.442235	0.58795
SGIP1	0.458801	0.389336	-0.236852	0.86355
TCTEX1D1	0.369401	0.0736583	-2.32627	0.22215
MIER1	9.04294	11.1933	0.307769	0.70315
IL12RB2	0.257757	0.273335	0.0846569	0.9551
GADD45A	52.6355	18.0068	-1.5475	0.08005
SRSF11	25.1884	36.7865	0.546415	0.5202
HHLA3	8.45519	8.75507	0.0502804	0.9658
CTH	1.19479	3.09693	1.37409	0.2815
ZRANB2-AS1	3.32914	4.70788	0.499925	0.90735
ZRANB2-AS2	0.225311	0.0684315	-1.71919	0.4554
FPGT,FPGT-TNNI3K,TNNI3K	4.23465	5.20518	0.297704	0.74615
TYW3	7.201	6.03902	-0.253883	0.82995
ACADM	17.7064	20.8108	0.233057	0.76945
RABGGTB	14.0615	46.3132	1.71967	0.0536
ST6GALNAC3	1.87861	3.03666	0.692818	0.5691
ST6GALNAC5	8.43588	0.679235	-3.63456	0.01305
AK5	53.2511	0.110111	-8.9177	0.0073
FAM73A	4.47725	4.3398	-0.0449838	0.95845
NEXN	8.39906	2.26865	-1.88839	0.0499
DNAJB4	11.6321	7.34165	-0.663932	0.46125
GIPC2	3.39668	1.55299	-1.12907	0.3254
PTGFR	2.45678	0.799966	-1.61876	0.13815
IFI44L	2.23053	2.63055	0.237976	0.7933
IFI44	7.06152	7.86345	0.155183	0.8737
LPHN2	7.39668	4.23197	-0.805548	0.33695
PRKACB	7.24105	5.3869	-0.426744	0.63945
SAMD13	1.01286	0.618756	-0.710996	0.62405
DNASE2B	0.18845	0.289561	0.619689	0.7219
RPF1	15.1838	19.7913	0.382331	0.79125
LOC646626	0.936252	0.410155	-1.19073	0.5988
CYR61	277.428	182.241	-0.606264	0.55345
CLCA2	1.88006	3.91295	1.05748	0.2946
CLCA4	1.43262	0.208025	-2.78383	0.0571
SH3GLB1	20.2399	21.412	0.0812124	0.9265
HS2ST1	6.67306	8.30156	0.315033	0.72935
LOC339524	7.34641	9.07339	0.304602	0.75785
LMO4	9.07775	11.173	0.299609	0.7143
PKN2	6.44236	8.29785	0.365149	0.65265
GBP6	0.462757	3.15297	2.76839	0.029
GBP1P1	1.06862	0.587379	-0.863388	0.5699
LRRC8B	3.00208	3.86942	0.366157	0.6744
LRRC8C	5.27465	5.0145	-0.0729711	0.92775
LRRC8D	7.48172	5.34953	-0.483956	0.57595
ZNF326	5.7304	7.93582	0.469744	0.6101
CDC7	0.850167	1.74196	1.03489	0.40335
BRDT	0.0509024	0.320931	2.65646	0.06535
EPHX4	1.15427	26.4069	4.51586	0.0057
BTBD8	0.356839	0.903253	1.33986	0.39715
KIAA1107	0.663115	2.24581	1.7599	0.1259
RPAP2	2.84072	4.4991	0.663381	0.5454
RPL5	1295.88	1876.94	0.534448	0.6851
MTF2	3.06172	2.73183	-0.164474	0.86745
CCDC18	0.265883	0.491642	0.886818	0.5168
DR1	13.0401	19.5088	0.581165	0.47665
FNBP1L	16.9173	21.8463	0.368889	0.65905
LOC100129046	0.298053	0.296827	-0.00594609	0.5791
ABCD3	21.1041	47.3304	1.16525	0.1838
SLC44A3	9.51073	4.6657	-1.02746	0.2945
LOC729970	3.19145	0.593836	-2.42607	0.12215
RWDD3,TMEM56,TMEM56-RWDD3	6.3206	8.86077	0.487372	0.6707
PTBP2	3.20869	3.35024	0.0622827	0.94955
SNX7	15.7849	10.0101	-0.657084	0.46535
LPPR4	0.71212	1.0653	0.581068	0.6363
PALMD	35.5504	27.6806	-0.36099	0.68035
AGL	5.24578	7.69449	0.55267	0.5029
SLC35A3	6.20764	15.9524	1.36166	0.1447
HIAT1	24.9634	21.9246	-0.187264	0.81795
CCDC76	2.22491	2.87691	0.370774	0.7343
RTCD1	6.28157	12.3948	0.980536	0.2745
CDC14A	2.66531	1.84621	-0.529731	0.60845
GPR88	0.337341	0.0730404	-2.20744	0.23075
VCAM1	7.54135	8.2258	0.125333	0.8831
SLC30A7	3.48484	6.48263	0.895486	0.29125
S1PR1	32.392	28.6577	-0.176717	0.8285
AMY2B,RNPC3	3.63726	4.27825	0.234168	0.82475
PRMT6	8.98864	5.36608	-0.744234	0.4536
FAM102B	7.53693	10.2481	0.443305	0.586
PRPF38B	9.81982	12.2703	0.321403	0.698
STXBP3	18.6295	15.9999	-0.219528	0.78725
GPSM2	2.82073	3.85693	0.451385	0.82655
TMEM167B	21.683	17.236	-0.33114	0.68535
KIAA1324	42.5401	39.0243	-0.124448	0.8949
SARS	81.6131	79.8514	-0.0314831	0.9708
CELSR2	12.4552	3.96797	-1.65027	0.0592
SYPL2	0.188807	0.251875	0.415791	0.78975
ATXN7L2	1.59229	1.03578	-0.620378	0.6473
CYB561D1	4.29343	0.932674	-2.20269	0.0561
GNAI3	19.3636	19.5327	0.0125401	0.9889
AMPD2	10.5177	9.75271	-0.108943	0.89895
GSTM4	17.0596	14.6077	-0.223857	0.8065
GSTM2	13.7861	9.7763	-0.495851	0.61355
GSTM1	39.4949	63.6799	0.689172	0.39515
GSTM5	25.3758	38.7074	0.609159	0.4586
CSF1	44.9184	10.8397	-2.05098	0.0229
AHCYL1	43.031	42.6697	-0.0121625	0.98755
FAM40A	10.3361	7.44055	-0.474208	0.5813
KCNC4	4.52068	5.22264	0.208238	0.82505
RBM15	1.6038	1.85611	0.210783	0.86245
CD53	18.1686	14.2321	-0.352299	0.6858
CEPT1	14.811	13.6632	-0.116379	0.9345
CHI3L2	14.928	0.793316	-4.23398	0.0056
C1orf88	4.65908	0.250032	-4.21986	0.01565
ATP5F1	57.8157	89.1127	0.624171	0.52355
C1orf162	12.6835	11.2047	-0.178843	0.86395
RAP1A	36.166	29.5427	-0.291833	0.72025
LOC100506343	0.31283	0.196086	-0.673891	0.67165
DDX20	4.94553	3.79347	-0.382606	0.7304
CTTNBP2NL	6.62066	6.1068	-0.116557	0.88475
WNT2B	0.443173	1.28939	1.54075	0.29705
CAPZA1	37.7377	67.2362	0.833231	0.33415
MOV10	11.4553	14.624	0.352318	0.66885
FAM19A3	0.770113	0.103341	-2.89766	0.164
LRIG2	1.64217	1.93657	0.2379	0.8293
MAGI3	3.38479	5.30593	0.648538	0.4417
DCLRE1B	2.18009	2.71747	0.317872	0.7657
HIPK1	10.9705	11.3846	0.0534532	0.9476
OLFML3	83.7057	22.2416	-1.91207	0.02865
VANGL1	3.05479	7.34035	1.26478	0.1363
SLC22A15	0.514602	0.663576	0.366804	0.78205
MAB21L3	0.544223	0.744704	0.452469	0.7472
ATP1A1	223.184	152.336	-0.550981	0.6229
CD2	2.63723	3.57807	0.440158	0.71965
PTGFRN	31.1793	18.3345	-0.766024	0.3832
CD101	0.348648	0.366703	0.0728382	0.95965
TTF2	1.88988	3.23134	0.773839	0.4252
MAN1A2	4.20572	6.81734	0.696856	0.40875
FAM46C	4.95062	10.0444	1.02071	0.22175
WDR3	9.37091	12.708	0.43947	0.58535
PHGDH	52.4754	22.7382	-1.20652	0.15475
LOC100130000	0.281445	0.0332987	-3.07931	0.20115
SRGAP2P2	6.03981	6.0941	0.01291	0.9906
NBPF9	0.930225	0.585686	-0.667453	0.6187
SEC22B	33.2162	63.4813	0.934445	0.2577
NOTCH2NL	3.96747	4.3884	0.145478	0.8719
NBPF10	0.760108	0.477644	-0.670267	0.53765
TXNIP	383.95	341.677	-0.168283	0.89135
LIX1L	5.84792	5.2185	-0.164287	0.8878
RBM8A	12.2232	16.3889	0.423094	0.7436
PEX11B	13.8181	51.183	1.88911	0.03235
ITGA10	0.941951	0.185433	-2.34475	0.1052
ANKRD35	4.35824	1.09075	-1.99843	0.09075
PIAS3	19.5144	46.9272	1.26589	0.13925
RNF115	12.6889	34.469	1.44174	0.1037
PDZK1	8.54346	0.285251	-4.90452	0.00395
PDIA3P	4.35165	4.57825	0.0732332	0.94265
CHD1L	12.3455	6.71545	-0.87843	0.3114
BCL9	4.15848	7.3345	0.818644	0.33145
GPR89B,GPR89C	0.181416	0.282747	0.640213	0.69025
NBPF15,NBPF16	1.73771	0.976629	-0.831301	0.45775
NBPF16	1.29238	1.09446	-0.239808	0.8382
LOC645166	11.5468	0.679427	-4.08704	0.02655
LOC388692	1.2645	0.234532	-2.43071	0.0477
FAM91A2,LOC728855	1.63665	0.643873	-1.3459	0.3888
FCGR1A	1.08483	0.259857	-2.06168	0.19615
HIST2H2AC	0.947686	0.772049	-0.295718	0.8827
BOLA1	14.4829	21.5468	0.573121	0.57775
VPS45	11.3891	22.7632	0.999046	0.2346
PLEKHO1	23.0706	14.6936	-0.650873	0.4605
CA14	0.262064	0.225918	-0.214121	0.895
C1orf54	14.4074	9.85154	-0.548391	0.6552
C1orf51	1.96617	2.03219	0.0476445	0.97005
MRPS21	112.687	79.9226	-0.495651	0.57705
PRPF3	10.1553	19.2047	0.919227	0.2723
RPRD2	7.33313	21.8089	1.57241	0.0754
TARS2	8.66556	35.1107	2.01855	0.0281
ECM1	25.716	281.88	3.45435	0.0017
ADAMTSL4	21.5413	2.25497	-3.25593	0.00325
SETDB1	6.88396	17.3232	1.3314	0.1341
ANXA9	5.67127	10.99	0.954443	0.3295
PRUNE	12.1359	34.7888	1.51934	0.0782
BNIPL	10.9459	16.6748	0.607278	0.4887
C1orf56	3.20595	9.42619	1.55592	0.76685
MLLT11	3.64009	4.13269	0.183106	0.8658
GABPB2	1.33039	4.79767	1.85048	0.1286
SCNM1,TNFAIP8L2,TNFAIP8L2-SCNM1	10.9169	15.9768	0.549408	0.5864
PIP5K1A	14.0484	34.7348	1.30598	0.11935
PSMD4	71.1188	145.738	1.03507	0.2277
ZNF687	9.64978	20.9022	1.11509	0.4858
PSMB4	202.798	567.025	1.48337	0.11135
CGN	15.8055	27.606	0.804549	0.34805
TUFT1	8.85415	31.4149	1.82702	0.0321
SNX27	5.37548	20.574	1.93636	0.02995
RIIAD1	0.130679	4.15925	4.99222	0.18935
OAZ3	5.79621	3.84876	-0.590715	0.84145
LOC100132111	1.45362	3.36109	1.20928	0.54775
