gene	value_1	value_2	log2(fold_change)	p_value
PNRC2	53.0417	66.5698	0.32774	0.6607
GRHL3	2.00399	0.990637	-1.01645	0.53125
NIPAL3	12.2676	7.57264	-0.695984	0.31735
RCAN3	6.79835	5.64905	-0.267176	0.73665
C1orf130	6.66494	0.960885	-2.79416	0.0051
SRRM1	24.7449	21.7522	-0.185969	0.7888
CLIC4	59.388	30.8498	-0.944912	0.2262
RHD	0.70121	0.302296	-1.21388	0.3558
TMEM50A	46.5711	80.8201	0.795279	0.27915
TMEM57	8.11787	14.7756	0.86404	0.2225
LDLRAP1	20.9593	22.0216	0.0713335	0.9129
MAN1C1	2.39929	6.40719	1.41708	0.11035
SEPN1	39.3245	49.5255	0.332742	0.6494
FAM54B	26.6743	32.4744	0.283856	0.6906
EXTL1	0.792161	0.505194	-0.648958	0.59135
PDIK1L	3.70922	6.34304	0.774058	0.30015
FAM110D	4.64948	8.58855	0.885345	0.38625
ZNF593	41.6923	109.271	1.39005	0.07255
CNKSR1	15.7852	26.3594	0.739746	0.2943
CEP85	3.38869	2.52958	-0.421829	0.6097
SH3BGRL3	117.3	298.48	1.34743	0.06945
CD52	21.0361	32.8138	0.641438	0.61475
DHDDS	9.74267	11.7099	0.265342	0.71155
HMGN2	216.645	284.339	0.392276	0.65425
RPS6KA1	14.7184	27.5385	0.90383	0.19215
ARID1A	16.797	14.7195	-0.190471	0.7843
PIGV	11.3727	14.3033	0.330782	0.64115
ZDHHC18	12.2264	10.6658	-0.19701	0.78345
SFN	154.745	78.5785	-0.97769	0.1674
NUDC	97.6332	109.691	0.168006	0.815
TRNP1	32.3429	10.9411	-1.56368	0.04165
WDTC1	39.1448	29.9431	-0.386596	0.5928
TMEM222	29.0475	42.4193	0.546309	0.43635
LOC644961	0.487296	0.475036	-0.0367624	0.9251
SYTL1	24.4366	20.8487	-0.229086	0.7497
GPR3	0.376809	0.256125	-0.556989	0.7083
FAM76A	4.63096	3.5317	-0.390949	0.61325
STX12	20.0079	19.1632	-0.0622366	0.92935
PPP1R8	19.9169	19.8862	-0.00222419	0.9972
C1orf38	3.00451	3.92393	0.385167	0.6952
SMPDL3B	8.28856	3.08452	-1.42608	0.1188
XKR8	7.80996	10.7314	0.458457	0.5682
ATPIF1	103.366	289.954	1.48806	0.0642
SESN2	6.54703	5.00861	-0.38643	0.6267
MED18	5.70465	8.12995	0.511108	0.52945
PHACTR4	7.93263	6.50367	-0.286544	0.6786
RCC1	18.1424	17.2146	-0.0757328	0.9187
TRNAU1AP	7.46731	6.42082	-0.21783	0.8114
RAB42	0.980702	1.23207	0.329201	0.802
GMEB1	2.74203	1.91508	-0.517839	0.5643
YTHDF2	36.0778	40.0616	0.151108	0.8338
EPB41	6.2976	3.83299	-0.716332	0.4231
PTPRU	9.73839	5.79355	-0.749236	0.30185
LOC100129196	0.791239	1.42991	0.853735	0.4888
ZCCHC17	20.3515	18.4849	-0.138784	0.8429
SERINC2	92.0233	118.059	0.359436	0.62075
TINAGL1	77.6261	38.08	-1.02751	0.1484
KHDRBS1	79.9749	74.4622	-0.103039	0.8917
TMEM39B	11.8297	9.61855	-0.298523	0.7111
KPNA6	12.4385	9.9246	-0.325731	0.6407
TXLNA	21.6773	15.8293	-0.453584	0.52045
CCDC28B	4.68519	7.19292	0.618468	0.54845
IQCC	1.62295	1.60482	-0.0162122	0.98795
EIF3I	146.904	192.255	0.388151	0.60935
FAM167B	4.63368	11.2271	1.27676	0.2065
LCK	3.94841	2.24757	-0.812907	0.4031
HDAC1	52.4824	59.6343	0.184308	0.79735
TSSK3	1.55037	0.585001	-1.4061	0.2982
ZBTB8A	1.44755	1.26455	-0.194994	0.81455
RBBP4	15.7632	14.6787	-0.102838	0.9157
KIAA1522	65.4141	128.375	0.972694	0.24115
S100PBP	5.2246	4.93483	-0.0823199	0.95255
HPCA	0.521671	0.260255	-1.00322	0.5195
ADC	2.84269	5.17948	0.865549	0.36245
ZNF362	21.5882	17.5225	-0.301032	0.66385
ZSCAN20	0.740271	0.670541	-0.142727	0.8938
GJB5	4.45881	1.05986	-2.07278	0.098
GJB4	0.335404	0.0251521	-3.73715	0.19025
GJB3	2.87142	0.474888	-2.59611	0.0503
GJA4	11.6714	18.5154	0.665754	0.3906
ZMYM1	2.93819	1.82979	-0.683243	0.4037
ZMYM4	9.81799	9.82897	0.00161239	0.99785
NCDN	13.2567	24.0548	0.859598	0.22155
TFAP2E	0.773149	0.547901	-0.496833	0.7148
EIF2C4	4.74868	2.90989	-0.706563	0.3323
EIF2C1	6.95482	5.47855	-0.34422	0.6243
EIF2C3	1.14826	1.10653	-0.0534119	0.95475
TEKT2	1.19986	1.07841	-0.153954	0.90125
ADPRHL2	20.2483	31.1808	0.622862	0.37885
MAP7D1	34.6971	30.8573	-0.169201	0.8035
THRAP3	36.8187	33.8396	-0.121724	0.87005
SH3D21	2.29229	3.64721	0.670003	0.46735
ZC3H12A	6.38652	4.38626	-0.54204	0.52455
DNALI1	10.8605	7.71342	-0.493652	0.7323
CDCA8	1.86822	1.75231	-0.0924045	0.9293
MANEAL	5.40505	12.9176	1.25696	0.1095
C1orf122	21.9051	48.4301	1.14464	0.2465
UTP11L	13.3349	14.2346	0.0941887	0.88995
AKIRIN1	18.1444	12.6136	-0.524542	0.44875
NDUFS5	253.448	359.1	0.502694	0.4818
MACF1	12.5104	8.84468	-0.500245	0.52635
KIAA0754	0.801416	0.31613	-1.34204	0.7347
BMP8A	0.470036	1.73195	1.88156	0.15
PPIE	30.9812	26.9942	-0.198744	0.81295
MFSD2A	1.28424	8.07145	2.65191	0.01635
CAP1	102.396	159.764	0.641785	0.4472
RLF	4.38422	3.25399	-0.43011	0.54285
ZMPSTE24	20.0782	29.1193	0.536341	0.4507
SMAP2	16.6769	21.046	0.335694	0.6284
ZNF643	0.586851	0.760222	0.373427	0.761
ZNF642	1.32728	2.54689	0.940266	0.34845
DEM1	2.83789	2.82332	-0.00742733	0.99335
ZNF684	1.20051	1.01968	-0.235535	0.83495
NFYC	33.6509	38.0595	0.177613	0.8039
KCNQ4	1.27668	0.695999	-0.875236	0.4317
CTPS	5.55271	3.32537	-0.739677	0.3541
LOC100507178	0.250372	0.342671	0.452751	0.81075
RIMKLA	0.115865	0.416217	1.84489	0.11715
PPCS	40.0949	96.8404	1.27219	0.07815
CCDC30	0.55986	0.762082	0.44488	0.6781
PPIH	33.0172	39.8606	0.271748	0.714
YBX1	342.31	307.191	-0.15617	0.85295
C1orf50	9.51165	11.2892	0.247171	0.77095
ERMAP	7.02163	5.07284	-0.469012	0.6085
ZNF691	7.84642	9.38488	0.258304	0.7486
FLJ32224	0.32551	0.760957	1.22511	0.5139
FAM183A	0.443687	0.345663	-0.360177	0.85145
WDR65	0.212807	0.548455	1.36583	0.74525
TMEM125	15.7805	21.831	0.468238	0.52875
TIE1	7.40547	11.263	0.604929	0.39575
MPL	0.662973	0.352778	-0.910189	0.45895
CDC20	5.95527	2.8768	-1.0497	0.28275
SZT2	4.42052	3.99286	-0.146795	0.87445
PTPRF	98.6693	108.268	0.133929	0.88595
KDM4A	11.6884	10.4772	-0.157825	0.8188
ST3GAL3	6.05601	5.17828	-0.225896	0.793
ARTN	0.84266	1.63968	0.960394	0.4598
IPO13	11.0236	10.3011	-0.0978042	0.88725
DPH2	10.6832	9.89727	-0.110247	0.8853
ATP6V0B	81.1838	222.876	1.45698	0.04285
B4GALT2	28.5415	41.2489	0.531296	0.4441
CCDC24	7.31063	24.1149	1.72186	0.09375
DMAP1	23.4261	23.8338	0.0248877	0.97095
RNF220	22.7617	23.0716	0.019513	0.9754
C1orf228	0.797314	0.309954	-1.36309	0.338
KIF2C	1.0539	0.467226	-1.17354	0.32145
RPS8	3322.77	3484.24	0.0684578	0.9537
PLK3	10.6046	7.333	-0.532216	0.50995
BTBD19	0.354075	0.580939	0.714333	0.662
UROD	42.1637	57.3222	0.443093	0.52425
LOC400752	1.41447	1.78119	0.332578	0.77545
HPDL	0.899967	0.510067	-0.819184	0.55325
TOE1	6.52365	4.36655	-0.579184	0.65505
MMACHC	3.13724	2.28493	-0.457348	0.83835
AKR1A1	69.7439	118.156	0.760553	0.29095
NASP	28.9738	20.7916	-0.478749	0.4964
TMEM69	18.6075	25.0818	0.430761	0.58385
MAST2	7.64411	11.6376	0.606375	0.3901
TSPAN1	16.0255	91.3428	2.51092	0.00145
LURAP1	3.231	1.58958	-1.02334	0.76685
RAD54L	0.890442	0.31306	-1.50808	0.70585
UQCRH	205.746	261.756	0.347356	0.6234
NSUN4	5.70637	5.54695	-0.0408771	0.95485
FAAH	11.8081	27.3002	1.20914	0.1024
LOC729041	0.873092	0.929481	0.0902911	0.94875
CYP4B1	6.74636	28.3407	2.0707	0.0097
CYP4X1	19.6416	139.278	2.82598	0.00135
CYP4Z1	4.54977	932.321	7.67889	5e-05
CMPK1	60.7514	59.0814	-0.0402147	0.9584
FOXD2	0.253605	0.858889	1.75989	0.1892
SLC5A9	0.129769	0.628117	2.27509	0.11555
CDKN2C	13.1194	18.2946	0.479718	0.52915
RNF11	40.9549	47.4239	0.211579	0.7711
OSBPL9	34.6134	19.5255	-0.825966	0.46145
BTF3L4	11.2421	12.3624	0.137049	0.85035
ZFYVE9	6.32689	4.86907	-0.37785	0.597
PRPF38A	17.0706	15.2857	-0.159326	0.8134
GPX7	9.85811	9.06319	-0.121292	0.88745
FAM159A	0.363875	1.3832	1.92649	0.30185
ZYG11B	5.0138	3.91964	-0.355183	0.61055
ZYG11A	0.434031	0.845448	0.961917	0.39615
SCP2	63.1921	104.808	0.729936	0.34015
PODN	6.17952	50.1581	3.02092	0.0002
CPT2	8.27945	7.93906	-0.060567	0.95485
LOC100507564	0.466383	1.25349	1.42637	0.7211
DIO1	0.175612	9.19802	5.71086	0.0073
LRRC42	15.2575	13.0804	-0.222103	0.75995
TCEANC2	1.43372	1.55497	0.117115	0.88995
MRPL37	43.4499	40.8405	-0.0893551	0.89795
ACOT11	0.678632	0.348772	-0.960346	0.5563
HEATR8,TTC4	14.636	11.4323	-0.356396	0.62725
TMEM61	7.62215	2.71013	-1.49184	0.1874
LOC100507634	0.216837	0.378271	0.802811	0.59695
PRKAA2	1.08689	2.17375	0.999984	0.20225
LOC100131060	0.251541	0.0358391	-2.81119	0.2594
FGGY	8.31383	6.28736	-0.403058	0.61535
HOOK1	5.20923	4.21482	-0.3056	0.6628
NFIA	8.63802	14.9534	0.791701	0.2781
INADL	8.8833	11.3455	0.352952	0.61805
L1TD1	0.201993	0.332076	0.717203	0.55665
USP1	14.1905	10.7409	-0.401803	0.55885
ATG4C	4.14084	4.52868	0.129165	0.86955
ALG6	3.56452	4.82594	0.437102	0.58305
EFCAB7	3.35317	1.90893	-0.812756	0.36615
DLEU2L	0.144769	0.290586	1.00521	0.7037
PGM1	43.889	27.2395	-0.688158	0.32955
ROR1	1.32537	1.1209	-0.241736	0.81635
CACHD1	11.8785	2.76044	-2.10538	0.0056
RAVER2	6.86643	3.40455	-1.0121	0.7332
AK4	15.8449	9.39702	-0.753744	0.28635
DNAJC6	0.6656	0.158734	-2.06804	0.08485
LEPR,LEPROT	39.4453	27.2548	-0.533344	0.4848
PDE4B	13.4512	19.022	0.499936	0.4732
SGIP1	0.994233	0.659565	-0.592069	0.54625
TCTEX1D1	0.203462	0.219186	0.107398	0.94105
MIER1	9.58301	9.87935	0.0439383	0.9503
GADD45A	12.1039	17.6992	0.54822	0.47815
LOC100289178	0.21555	0.0214491	-3.32903	0.07815
SRSF11	34.0386	35.406	0.0568217	0.9374
HHLA3	14.4187	13.1439	-0.133552	0.87525
CTH	1.51793	1.6416	0.112993	0.91615
ZRANB2-AS1	2.0621	3.10716	0.591484	0.86495
ZRANB2-AS2	0.325204	0.493654	0.602155	0.69905
FPGT,FPGT-TNNI3K,TNNI3K	4.06827	6.10944	0.586624	0.42625
TYW3	8.70828	5.69425	-0.612882	0.56215
ACADM	16.5721	16.2753	-0.0260687	0.9692
RABGGTB	21.8859	24.7833	0.179369	0.79805
ST6GALNAC3	0.592112	0.783187	0.403486	0.72635
ST6GALNAC5	10.6971	9.71366	-0.139137	0.85835
AK5	42.2422	14.1987	-1.57293	0.02775
FAM73A	3.22365	2.531	-0.348987	0.6458
NEXN	7.85466	3.54756	-1.14672	0.11735
DNAJB4	15.8252	5.81	-1.44561	0.05705
GIPC2	2.22899	0.791295	-1.4941	0.15
PTGFR	0.355229	0.538574	0.600394	0.5726
IFI44L	1.61851	1.05698	-0.614711	0.47765
IFI44	5.032	3.5444	-0.505592	0.5667
LPHN2	10.5357	4.81031	-1.13108	0.1071
PRKACB	9.67972	72.6294	2.90752	0.0007
SAMD13	1.34869	1.70752	0.340343	0.76025
DNASE2B	0.0541056	13.6264	7.97641	0.15005
RPF1	14.3625	14.035	-0.0332805	0.9822
LOC646626	1.59271	0.383927	-2.05258	0.57375
CYR61	214.112	169.95	-0.33325	0.69145
CLCA2	6.99496	59.4606	3.08755	0.0002
CLCA4	2.62045	0.168452	-3.9594	0.0095
SH3GLB1	18.8165	15.6718	-0.263825	0.71055
HS2ST1	6.85487	6.02521	-0.186116	0.8087
LOC339524	2.89362	6.83224	1.23948	0.1792
LMO4	12.0963	7.15505	-0.757528	0.2777
PKN2	8.82269	6.71044	-0.394812	0.5681
GBP6	0.729672	0.091033	-3.00279	0.0334
GBP1P1	0.406371	0.482217	0.246888	0.86205
LRRC8B	3.33464	2.57449	-0.373242	0.60645
LRRC8C	4.26777	2.04318	-1.06266	0.15625
LRRC8D	12.2505	7.69664	-0.670539	0.3362
ZNF326	8.24996	7.54119	-0.129595	0.85635
CDC7	1.25765	1.87626	0.577132	0.5406
EPHX4	1.14177	0.503853	-1.18019	0.37905
KIAA1107	1.17992	0.680635	-0.793731	0.40455
RPAP2	3.58094	3.00206	-0.254384	0.7705
RPL5	1873.67	1461.35	-0.358568	0.74785
MTF2	5.86635	3.90223	-0.588163	0.4384
CCDC18	0.34562	0.237598	-0.540668	0.6532
DR1	17.5835	16.2776	-0.111339	0.8677
FNBP1L	24.503	22.6775	-0.111699	0.88375
LOC100129046	0.407418	0.335843	-0.278721	0.6632
ABCD3	18.8859	17.6913	-0.0942719	0.89465
SLC44A3	9.64557	11.9856	0.313363	0.6713
LOC729970	2.41871	2.18001	-0.149902	0.898
RWDD3,TMEM56,TMEM56-RWDD3	10.6367	11.9059	0.162634	0.848
PTBP2	5.26662	2.89461	-0.86351	0.27815
SNX7	13.5983	7.23784	-0.909791	0.2314
LPPR4	0.608809	0.525891	-0.211226	0.8417
PALMD	21.3123	15.1642	-0.491016	0.4919
AGL	4.41706	4.58014	0.0523043	0.93985
SLC35A3	4.65761	9.85298	1.08097	0.1796
HIAT1	22.793	13.8326	-0.720523	0.30485
CCDC76	3.13623	2.97092	-0.0781205	0.9265
RTCD1	7.42971	9.85494	0.407542	0.5718
CDC14A	3.19193	0.903768	-1.8204	0.0473
GPR88	0.139863	0.529909	1.92173	0.19995
VCAM1	2.57005	4.67442	0.86299	0.283
SLC30A7	2.62636	3.63202	0.46771	0.50845
S1PR1	11.2267	9.00388	-0.318321	0.6585
AMY2B,RNPC3	10.4875	5.28191	-0.989539	0.2034
LOC648740	0.268249	0.128502	-1.06178	0.6494
LOC100129138	0.86551	0.300314	-1.52708	0.3403
PRMT6	11.8316	15.975	0.433173	0.54665
NTNG1	0.0177747	1.97578	6.79645	0.12055
FAM102B	6.84339	5.30921	-0.366215	0.59995
PRPF38B	13.1017	11.0744	-0.242521	0.7144
STXBP3	18.3456	13.4948	-0.44303	0.52015
GPSM2	1.60473	1.08003	-0.57126	0.83985
TMEM167B	22.2391	25.8704	0.218209	0.7565
KIAA1324	38.0237	77.3695	1.02487	0.2228
SARS	88.0951	66.2026	-0.412174	0.57305
CELSR2	17.0772	7.41279	-1.20398	0.09585
ATXN7L2	2.24329	1.02348	-1.13213	0.3134
CYB561D1	4.9012	3.104	-0.659004	0.40305
GNAI3	18.0072	15.7658	-0.191776	0.7885
AMPD2	11.3177	7.59201	-0.576028	0.4349
GSTM4	14.9499	27.0996	0.85814	0.239
GSTM2	15.7284	17.3296	0.139868	0.85075
GSTM5	9.14119	4.74546	-0.945834	0.28405
CSF1	25.2504	18.2532	-0.468162	0.51835
AHCYL1	39.8703	36.8891	-0.112123	0.8805
FAM40A	11.025	7.06451	-0.642118	0.38335
KCNC4	6.37327	3.03469	-1.07049	0.19815
RBM15	2.66285	2.34739	-0.181913	0.83975
PROK1	0.420873	0.799706	0.926085	0.52685
CD53	9.78189	12.8694	0.395764	0.60165
CEPT1	18.044	20.7649	0.202634	0.8534
CHI3L2	22.2567	22.7947	0.0344613	0.96065
C1orf88	5.78431	1.93535	-1.57955	0.08355
ATP5F1	57.4056	63.7294	0.150767	0.8493
C1orf162	9.69501	11.2406	0.213409	0.80395
RAP1A	36.1369	30.6356	-0.238262	0.73475
LOC100506343	0.470115	0.0442818	-3.40823	0.48515
DDX20	6.83897	5.13978	-0.412071	0.6286
CTTNBP2NL	6.01684	4.47931	-0.425729	0.55505
WNT2B	0.313528	0.947176	1.59504	0.2282
CAPZA1	35.0179	67.0139	0.936368	0.2087
MOV10	10.7517	19.5232	0.860623	0.2137
FAM19A3	1.2911	0.652596	-0.984333	0.4628
LRIG2	2.83131	1.48061	-0.935277	0.28255
MAGI3	4.13192	5.81826	0.493777	0.48105
DCLRE1B	2.47646	1.71584	-0.529367	0.55325
HIPK1	10.5463	8.75824	-0.268025	0.7089
OLFML3	9.73977	33.4211	1.7788	0.021
VANGL1	2.74759	4.56561	0.732643	0.3069
SLC22A15	0.844397	1.08619	0.363282	0.71025
MAB21L3	0.446512	0.487219	0.125871	0.91785
ATP1A1	199.384	236.263	0.244843	0.79625
CD2	7.44502	4.74263	-0.650587	0.4425
PTGFRN	27.5575	29.3902	0.0928905	0.9017
CD101	0.463863	0.280993	-0.723163	0.546
TTF2	2.03121	2.00164	-0.0211565	0.98045
MAN1A2	4.05604	4.8255	0.250608	0.7258
FAM46C	5.27537	7.29265	0.46717	0.5107
WDR3	11.82	8.19686	-0.528092	0.4487
HAO2	0.0829314	0.734495	3.14676	0.0934
PHGDH	99.679	39.7704	-1.3256	0.0728
LOC100130000	0.558515	0.32914	-0.762894	0.57455
SRGAP2P2	3.40899	3.56422	0.0642431	0.953
NBPF9	1.45241	1.26589	-0.198301	0.8377
SEC22B	34.2299	60.8298	0.829521	0.2476
NOTCH2NL	3.25101	6.61579	1.02503	0.16315
NBPF10	0.578635	0.554199	-0.0622494	0.9417
TXNIP	488.477	511.328	0.0659599	0.95125
ANKRD34A	0.444486	0.586486	0.399959	0.74695
LIX1L	6.98917	5.21219	-0.423232	0.651
RBM8A	10.9908	10.6161	-0.0500491	0.96365
PEX11B	25.9078	36.0498	0.476606	0.48315
ITGA10	4.77876	1.9153	-1.31906	0.1057
ANKRD35	3.87059	1.95798	-0.98319	0.27155
PIAS3	22.0054	24.1629	0.134936	0.8413
RNF115	10.9331	15.7216	0.524048	0.48605
PDZK1	6.16904	0.844787	-2.86839	0.01005
PDIA3P	4.72474	8.20514	0.796293	0.3214
CHD1L	9.2548	8.2242	-0.170328	0.8159
BCL9	4.4539	7.91859	0.830175	0.24225
NBPF15,NBPF16	2.20916	1.87597	-0.235858	0.778
NBPF16	2.03309	2.13241	0.0688086	0.93435
LOC645166	3.69081	4.573	0.309201	0.79595
LOC388692	2.19843	1.65914	-0.406038	0.5884
FAM91A2,LOC728855	1.82605	2.15365	0.238055	0.8448
FCGR1A	0.196333	0.915635	2.22147	0.19255
HIST2H2AC	0.766661	2.66345	1.79664	0.34495
BOLA1	23.1581	60.9673	1.39652	0.072
VPS45	12.9152	19.1016	0.564622	0.42035
PLEKHO1	19.2597	23.3952	0.280625	0.7027
C1orf54	10.0746	18.7218	0.893991	0.35015
C1orf51	2.00325	1.90303	-0.0740469	0.9476
MRPS21	133.383	270.458	1.01983	0.15485
PRPF3	13.8365	14.0182	0.0188129	0.97835
RPRD2	11.6772	12.3405	0.079703	0.9088
TARS2	8.74349	15.1875	0.796608	0.27845
ECM1	2.59656	27.7847	3.41961	0.00045
ADAMTSL4	3.04579	2.21146	-0.461821	0.60275
SETDB1	9.80429	9.57115	-0.0347215	0.9618
ANXA9	6.87313	13.3651	0.959437	0.22665
PRUNE	16.2207	20.1472	0.312744	0.6434
BNIPL	10.8675	24.4216	1.16815	0.1034
C1orf56	3.66955	8.3202	1.18101	0.7179
MLLT11	1.44711	2.3324	0.688646	0.5
GABPB2	1.31583	3.53236	1.42466	0.1608
SCNM1,TNFAIP8L2,TNFAIP8L2-SCNM1	12.8093	17.7314	0.469107	0.5892
PIP5K1A	13.8322	17.2943	0.322266	0.63935
PSMD4	85.902	129.501	0.592205	0.4141
ZNF687	9.64867	14.5868	0.596258	0.6313
PSMB4	230.055	412.828	0.84356	0.26535
CGN	12.7991	9.26082	-0.466833	0.49485
TUFT1	8.13335	14.2054	0.804516	0.2611
SNX27	6.22336	11.8808	0.932866	0.1866
RIIAD1	0.206501	0.822479	1.99383	0.38195
OAZ3	6.20043	15.9557	1.36363	0.5961
LOC100132111	1.31438	0.956617	-0.458368	0.84485
SPRR3	10.4166	0.0302802	-8.42629	0.2124
S100A9	88.6764	2.9255	-4.92179	0.0006
S100A1	70.4746	82.8888	0.234075	0.8977
